Year,Round,Pick,Player,Team,Week,Wins,Games_Played,Week_Type
2024,2,16,Dan,Falcons,3,1,3,RegSsn
2024,2,16,Dan,Falcons,4,2,4,RegSsn
2024,2,16,Dan,Falcons,5,3,5,RegSsn
2024,3,17,Dan,Rams,1,0,1,RegSsn
2024,3,17,Dan,Rams,2,0,2,RegSsn
2024,3,17,Dan,Rams,3,1,3,RegSsn
2024,3,17,Dan,Rams,4,1,4,RegSsn
2024,3,17,Dan,Rams,5,1,5,RegSsn
2024,3,18,Mike,Bears,1,1,1,RegSsn
2024,3,18,Mike,Bears,2,1,2,RegSsn
2024,3,18,Mike,Bears,3,1,3,RegSsn
2024,3,18,Mike,Bears,4,2,4,RegSsn
2024,3,18,Mike,Bears,5,3,5,RegSsn
2024,3,19,Cameron,Cardinals,1,0,1,RegSsn
2024,3,19,Cameron,Cardinals,2,1,2,RegSsn
2024,3,19,Cameron,Cardinals,3,1,3,RegSsn
2024,3,19,Cameron,Cardinals,4,1,4,RegSsn
2024,3,19,Cameron,Cardinals,5,2,5,RegSsn
2024,3,20,JP,Chargers,1,1,1,RegSsn
2024,3,20,JP,Chargers,2,2,2,RegSsn
2024,3,20,JP,Chargers,3,2,3,RegSsn
2024,3,20,JP,Chargers,4,2,4,RegSsn
2024,3,21,Jordan,Steelers,1,1,1,RegSsn
2024,3,21,Jordan,Steelers,2,2,2,RegSsn
2024,3,21,Jordan,Steelers,3,3,3,RegSsn
2024,3,21,Jordan,Steelers,4,3,4,RegSsn
2024,3,21,Jordan,Steelers,5,3,5,RegSsn
2024,3,22,Alex,Colts,1,0,1,RegSsn
2024,3,22,Alex,Colts,2,0,2,RegSsn
2024,3,22,Alex,Colts,3,1,3,RegSsn
2024,3,22,Alex,Colts,4,2,4,RegSsn
2024,3,22,Alex,Colts,5,2,5,RegSsn
2024,3,23,Brandon,Saints,1,1,1,RegSsn
2024,3,23,Brandon,Saints,2,2,2,RegSsn
2024,3,23,Brandon,Saints,3,2,3,RegSsn
2024,3,23,Brandon,Saints,4,2,4,RegSsn
2024,3,23,Brandon,Saints,5,2,5,RegSsn
2024,3,24,Victoria,Vikings,1,1,1,RegSsn
2024,3,24,Victoria,Vikings,2,2,2,RegSsn
2024,3,24,Victoria,Vikings,3,3,3,RegSsn
2024,3,24,Victoria,Vikings,4,4,4,RegSsn
2024,3,24,Victoria,Vikings,5,5,5,RegSsn
2024,4,25,Victoria,Panthers,1,0,1,RegSsn
2024,4,25,Victoria,Panthers,2,0,2,RegSsn
2024,4,25,Victoria,Panthers,3,1,3,RegSsn
2024,4,25,Victoria,Panthers,4,1,4,RegSsn
2024,4,25,Victoria,Panthers,5,1,5,RegSsn
2024,4,26,Brandon,Buccaneers,1,1,1,RegSsn
2024,4,26,Brandon,Buccaneers,2,2,2,RegSsn
2024,4,26,Brandon,Buccaneers,3,2,3,RegSsn
2024,4,26,Brandon,Buccaneers,4,3,4,RegSsn
2024,4,26,Brandon,Buccaneers,5,3,5,RegSsn
2024,4,28,Jordan,Titans,1,0,1,RegSsn
2024,4,28,Jordan,Titans,2,0,2,RegSsn
2024,4,28,Jordan,Titans,3,0,3,RegSsn
2024,4,28,Jordan,Titans,4,1,4,RegSsn
2024,4,29,JP,Broncos,1,0,1,RegSsn
2024,4,29,JP,Broncos,2,0,2,RegSsn
2024,4,29,JP,Broncos,3,1,3,RegSsn
2024,4,29,JP,Broncos,4,2,4,RegSsn
2024,4,29,JP,Broncos,5,3,5,RegSsn
2024,4,30,Cameron,Raiders,1,0,1,RegSsn
2024,4,30,Cameron,Raiders,2,1,2,RegSsn
2024,4,30,Cameron,Raiders,3,1,3,RegSsn
2024,4,30,Cameron,Raiders,4,2,4,RegSsn
2024,4,30,Cameron,Raiders,5,2,5,RegSsn
2024,4,31,Mike,Patriots,1,1,1,RegSsn
2024,4,31,Mike,Patriots,2,1,2,RegSsn
2024,4,31,Mike,Patriots,3,1,3,RegSsn
2024,4,31,Mike,Patriots,4,1,4,RegSsn
2024,4,31,Mike,Patriots,5,1,5,RegSsn
2024,4,32,Dan,Giants,1,0,1,RegSsn
2024,4,32,Dan,Giants,2,0,2,RegSsn
2024,4,32,Dan,Giants,3,1,3,RegSsn
2024,4,32,Dan,Giants,4,1,4,RegSsn
2024,4,32,Dan,Giants,5,2,5,RegSsn
